,证券代码,证券简称,信用评级,评级类型,评估机构,发债主体评级时间,发债主体评级预期,投资等级,等级含义
1348,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20100122,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1349,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20100127,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1350,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20100722,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1351,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20101202,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1352,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20110729,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1353,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20110803,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1354,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20110923,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1355,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20120516,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1356,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20120621,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1357,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20120911,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1358,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20130314,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1359,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20130627,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1360,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20140319,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1361,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20140604,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1362,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20140626,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1363,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150109,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1364,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150428,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1365,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150508,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1366,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150626,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1367,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150930,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1368,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20160525,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1369,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20161107,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1370,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20170727,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1371,011105004.IB,11联通SCP004,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20180726,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1372,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20100122,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1373,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20100127,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1374,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20100722,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1375,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20101202,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1376,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20110729,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1377,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20110803,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1378,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20110923,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1379,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20120516,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1380,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20120621,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1381,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20120911,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1382,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20130314,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1383,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20130627,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1384,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20140319,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1385,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20140604,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1386,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20140626,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1387,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150109,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1388,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150428,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1389,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150508,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1390,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150626,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1391,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20150930,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1392,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20160525,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
1393,011105005.IB,11联通SCP005,AAA,长期信用评级,中诚信国际信用评级有限责任公司,20161107,稳定,投资级,受评对象偿还债务的能力极强，基本不受不利经济环境的影响，违约风险极低。  
